# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
141		3347		335764		1614
142		3338		338126		1613
143		3353		340484		1567
144		3336		342847		1602
145		3352		345203		1586
146		3331		347562		1575
147		3344		349913		1593
148		3322		352274		1604
149		3335		354638		1573
150		3353		356980		1587
151		3347		359338		1597
152		3330		361689		1587
153		3351		364042		1626
154		3326		366410		1607
155		3319		368766		1585
156		3329		371122		1613
157		3332		373479		1591
158		3330		375840		1580
159		3316		378195		1597
160		3318		380556		1612
161		3318		382920		1583
162		3324		385280		1604
163		3328		387635		1615
164		3307		390001		1587
165		3321		392363		1596
166		3325		394717		1610
167		3336		397069		1592
168		3320		399434		1611
169		3326		401796		1603
170		3329		404146		1592
171		3327		406503		1592
172		3326		408853		1607
173		3340		411207		1596
174		3328		413556		1618
175		3343		415916		1610
176		3329		418274		1597
177		3326		420627		1616
178		3326		422983		1614
179		3321		425336		1584
180		3320		427690		1605
181		3325		430039		1597
182		3319		432396		1582
183		3331		434746		1606
184		3346		437100		1616
185		3308		439461		1588
186		3333		441818		1601
187		3324		444167		1598
188		3341		446523		1571
189		3341		448874		1591
190		3317		451240		1607
191		3326		453597		1586
192		3318		455947		1606
193		3329		458305		1605
194		3321		460655		1605
195		3311		463010		1595
196		3309		465366		1611
197		3315		467720		1558
198		3323		470072		1609
199		3324		472425		1602
200		3323		474781		1590
201		3338		476091		1639
202		3336		477357		1631
203		3344		478610		1627
204		3334		479859		1625
205		3318		481080		1643
206		3314		482308		1628
207		3320		483547		1653
208		3339		484769		1632
209		3343		486011		1635
210		3338		487244		1620
211		3333		488468		1630
212		3307		489677		1618
213		3318		490891		1651
214		3300		492108		1635
215		3312		493335		1642
216		3315		494562		1623
217		3311		495780		1646
218		3301		496980		1640
219		3308		498173		1647
220		3304		499362		1638
221		3300		500561		1640
222		3292		501749		1650
223		3302		502924		1655
224		3299		504122		1643
225		3297		505314		1642
226		3287		506502		1648
227		3316		507708		1658
228		3304		508909		1635
229		3312		510110		1646
230		3305		511318		1632
231		3306		512518		1654
232		3298		513714		1642
233		3313		514903		1655
234		3286		516089		1625
235		3292		517287		1621
236		3277		518465		1614
237		3282		519632		1637
238		3262		520787		1652
239		3277		521947		1644
240		3277		523107		1663
241		3285		524282		1657
242		3269		525433		1632
243		3269		526571		1645
244		3258		527720		1619
245		3280		528857		1630
246		3270		530005		1634
247		3272		531155		1623
248		3270		532293		1629
249		3268		533447		1633
250		3264		534588		1640
251		3272		535726		1621
252		3265		536869		1624
253		3277		538022		1642
254		3271		539172		1628
255		3265		540323		1635
256		3266		541470		1632
257		3271		542630		1642
258		3268		543780		1648
259		3273		544933		1648
260		3275		546084		1645
261		3283		547244		1650
262		3278		548392		1644
263		3262		549530		1636
264		3259		550655		1652
265		3283		551788		1643
266		3267		552936		1643
267		3255		554080		1654
268		3256		555215		1646
269		3259		556366		1650
270		3259		557521		1658
271		3267		558663		1642
272		3259		559810		1628
273		3269		560961		1632
274		3267		562099		1620
275		3264		563246		1626
276		3262		564392		1642
277		3279		565544		1648
278		3272		566692		1629
279		3268		567836		1651
280		3268		568981		1648
281		3278		570131		1637
282		3259		571289		1639
283		3272		572434		1646
284		3268		573590		1642
285		3271		574739		1660
286		3268		575880		1638
287		3270		577017		1634
288		3266		578152		1627
289		3279		579283		1638
290		3274		580424		1624
291		3269		581574		1657
292		3266		582719		1645
293		3264		583859		1648
294		3260		584999		1636
295		3272		586136		1638
296		3265		587276		1634
297		3266		588417		1656
298		3272		589554		1635
299		3264		590697		1644
300		3261		591842		1633
301		3277		593006		1651
302		3271		594170		1632
303		3264		595322		1640
304		3278		596472		1623
305		3275		597610		1630
306		3265		598762		1629
307		3262		599915		1637
308		3257		601057		1624
309		3269		602210		1641
310		3267		603352		1635
311		3274		604507		1632
312		3263		605648		1642
313		3267		606797		1646
314		3274		607932		1623
315		3269		609086		1630
316		3255		610228		1641
317		3256		611371		1636
318		3260		612515		1632
319		3266		613656		1647
320		3264		614778		1633
321		3271		615904		1632
322		3264		617034		1622
323		3279		618170		1632
324		3269		619316		1632
325		3269		620444		1641
326		3262		621584		1611
327		3271		622724		1630
328		3257		623867		1624
329		3256		624997		1622
330		3266		626135		1616
331		3270		627274		1626
332		3253		628403		1623
333		3264		629545		1629
334		3268		630681		1625
335		3263		631819		1626
336		3261		632962		1605
337		3280		634099		1628
338		3265		635233		1632
339		3263		636378		1634
340		3255		637515		1625
341		3267		638645		1642
342		3256		639773		1631
343		3277		640906		1628
344		3265		642040		1617
345		3258		643169		1640
346		3256		644296		1635
347		3256		645421		1639
348		3251		646542		1636
349		3251		647666		1637
350		3258		648800		1623
351		3269		649926		1640
352		3266		651067		1644
353		3265		652203		1623
354		3270		653327		1626
355		3265		654450		1637
356		3260		655583		1629
357		3256		656714		1636
358		3251		657845		1626
359		3260		658969		1635
360		3257		660087		1640
361		3261		661207		1640
362		3258		662332		1628
363		3274		663480		1616
364		3268		664615		1630
365		3280		665744		1628
366		3271		666884		1629
367		3264		668027		1628
368		3271		669155		1623
369		3277		670302		1641
370		3254		671439		1643
371		3267		672579		1623
372		3261		673713		1629
373		3264		674857		1648
374		3272		675996		1619
375		3265		677137		1635
376		3268		678275		1646
377		3265		679414		1646
378		3261		680554		1628
379		3255		681684		1645
380		3255		682818		1631
381		3253		683954		1640
382		3259		685086		1640
383		3261		686214		1633
384		3272		687343		1638
385		3261		688491		1640
386		3265		689632		1629
387		3281		690779		1648
388		3264		691916		1611
389		3265		693057		1631
390		3254		694202		1629
391		3252		695334		1635
392		3261		696464		1634
393		3263		697600		1640
394		3265		698732		1630
395		3269		699868		1629
396		3261		701009		1623
397		3265		702163		1619
398		3252		703310		1618
399		3266		704449		1644
400		3262		705581		1623
401		3271		706717		1628
402		3259		707845		1634
403		3276		708977		1629
404		3268		710119		1622
405		3257		711271		1642
406		3269		712415		1632
407		3272		713559		1643
408		3262		714701		1635
409		3257		715840		1648
410		3257		716984		1635
411		3256		718122		1635
412		3261		719252		1631
413		3262		720390		1627
414		3262		721528		1617
415		3263		722655		1638
416		3263		723779		1623
417		3252		724921		1636
418		3256		726035		1630
419		3251		727162		1631
420		3251		728295		1623
421		3260		729425		1628
422		3262		730567		1616
423		3264		731709		1636
424		3264		732840		1630
425		3267		733968		1647
426		3255		735105		1638
427		3257		736235		1634
428		3258		737370		1617
429		3249		738503		1633
430		3261		739625		1623
431		3254		740761		1622
432		3261		741901		1618
433		3256		743034		1619
434		3245		744162		1622
435		3269		745293		1630
436		3259		746443		1645
437		3270		747575		1640
438		3258		748704		1638
439		3267		749840		1638
440		3260		750967		1622
441		3263		752101		1635
442		3250		753237		1614
443		3273		754367		1624
444		3265		755502		1620
445		3271		756647		1632
446		3250		757790		1629
447		3254		758918		1639
448		3254		760038		1638
449		3264		761155		1638
450		3255		762283		1634
451		3259		763406		1635
452		3259		764548		1623
453		3266		765693		1646
454		3268		766832		1648
455		3264		767973		1635
456		3265		769121		1630
457		3264		770265		1629
458		3258		771397		1626
459		3260		772538		1618
460		3263		773666		1615
461		3255		774795		1642
462		3268		775933		1639
463		3266		777084		1640
464		3263		778203		1640
465		3265		779349		1644
466		3259		780481		1631
467		3259		781608		1620
468		3254		782732		1637
469		3252		783867		1633
470		3253		784989		1627
471		3249		786115		1621
472		3255		787248		1617
473		3259		788387		1627
474		3251		789524		1633
475		3259		790652		1637
476		3268		791793		1639
477		3269		792939		1636
478		3261		794073		1632
479		3263		795207		1638
480		3261		796337		1642
481		3264		797471		1646
482		3265		798614		1649
483		3261		799742		1633
484		3247		800873		1624
485		3265		802000		1635
486		3250		803125		1630
487		3255		804242		1639
488		3259		805362		1622
489		3270		806505		1625
490		3255		807625		1643
491		3260		808763		1645
492		3260		809897		1638
493		3254		811033		1642
494		3253		812178		1629
495		3253		813312		1650
496		3266		814439		1643
497		3252		815564		1647
498		3269		816692		1642
499		3270		817824		1648
500		3255		818963		1630
501		3256		820097		1642
502		3259		821227		1636
503		3260		822364		1622
504		3262		823505		1632
505		3258		824638		1634
506		3256		825784		1630
507		3256		826919		1650
508		3273		828051		1634
509		3273		829179		1627
510		3254		830310		1640
511		3264		831449		1644
512		3260		832583		1633
513		3257		833708		1635
514		3251		834834		1634
515		3248		835972		1633
516		3263		837089		1633
517		3252		838211		1643
518		3248		839338		1635
519		3254		840466		1639
520		3261		841583		1624
521		3266		842716		1631
522		3264		843849		1622
523		3261		844981		1629
524		3252		846129		1625
525		3262		847263		1636
526		3261		848390		1627
527		3272		849523		1629
528		3257		850652		1627
529		3258		851787		1640
530		3247		852918		1619
531		3256		854043		1643
532		3261		855171		1626
533		3261		856320		1640
534		3263		857463		1638
535		3263		858600		1641
536		3261		859736		1637
537		3257		860875		1634
538		3247		862004		1630
539		3258		863128		1639
540		3257		864268		1627
541		3262		865398		1638
542		3254		866540		1634
543		3257		867677		1644
544		3253		868807		1642
545		3256		869920		1637
546		3251		871053		1634
547		3261		872185		1628
548		3251		873313		1630
549		3249		874440		1631
550		3254		875561		1634
551		3274		876689		1634
552		3244		877819		1626
553		3258		878946		1638
554		3263		880075		1634
555		3268		881196		1642
556		3255		882323		1637
557		3253		883453		1625
558		3255		884580		1625
559		3265		885713		1645
560		3257		886833		1630
561		3255		887941		1639
562		3248		889078		1635
563		3252		890216		1625
564		3257		891356		1640
565		3270		892484		1633
566		3257		893615		1620
567		3271		894730		1640
568		3258		895858		1630
569		3262		897001		1640
570		3247		898136		1636
571		3257		899270		1629
572		3254		900403		1635
573		3262		901541		1645
574		3250		902688		1629
575		3271		903818		1641
576		3257		904942		1629
577		3258		906059		1635
578		3252		907184		1619
579		3256		908316		1641
580		3249		909448		1634
581		3258		910570		1642
582		3257		911680		1630
583		3252		912805		1637
584		3252		913937		1624
585		3266		915065		1629
586		3261		916189		1623
587		3266		917322		1641
588		3261		918454		1640
589		3261		919590		1641
590		3257		920732		1650
591		3256		921869		1644
592		3261		922996		1633
593		3263		924135		1631
594		3269		925272		1630
595		3263		926411		1635
596		3257		927543		1629
597		3261		928660		1647
598		3262		929782		1640
599		3262		930916		1628
600		3259		932056		1620
601		3254		933190		1644
602		3264		934333		1622
603		3255		935453		1632
604		3253		936575		1646
605		3261		937697		1647
606		3251		938820		1626
607		3263		939954		1643
608		3260		941089		1628
609		3270		942230		1630
610		3263		943368		1633
611		3260		944511		1638
612		3248		945646		1621
613		3258		946777		1631
614		3251		947908		1617
615		3261		949039		1632
616		3258		950169		1621
617		3263		951306		1631
618		3262		952445		1633
619		3260		953585		1630
620		3255		954725		1609
621		3261		955862		1625
622		3261		956999		1631
623		3261		958147		1639
624		3258		959283		1631
625		3250		960425		1636
626		3254		961574		1629
627		3261		962717		1635
628		3248		963838		1629
629		3251		964961		1636
630		3248		966089		1630
631		3259		967208		1643
632		3252		968329		1630
633		3256		969442		1637
634		3257		970571		1604
635		3250		971701		1638
636		3248		972834		1635
637		3247		973967		1638
638		3251		975099		1629
639		3256		976238		1637
640		3256		977370		1629
641		3270		978494		1642
642		3262		979643		1618
643		3259		980787		1638
644		3246		981929		1608
645		3263		983051		1632
646		3263		984179		1619
647		3267		985316		1628
648		3262		986465		1635
649		3259		987597		1618
650		3254		988728		1618
651		3258		989853		1624
652		3253		990970		1630
653		3256		992081		1626
654		3258		993207		1628
655		3264		994328		1633
656		3261		995467		1634
657		3256		996590		1637
658		3267		997722		1625
659		3271		998860		1635
660		3253		999999		1631
661		3264		1001133		1644
662		3252		1002260		1625
663		3253		1003377		1626
664		3252		1004497		1623
665		3262		1005628		1632
666		3262		1006757		1630
667		3251		1007891		1630
668		3255		1009026		1613
669		3248		1010156		1642
670		3245		1011294		1628
671		3258		1012420		1639
672		3252		1013561		1637
673		3249		1014702		1637
674		3253		1015825		1629
675		3257		1016959		1636
676		3261		1018097		1636
677		3257		1019228		1634
678		3260		1020371		1629
679		3253		1021499		1637
680		3250		1022631		1627
681		3252		1023757		1636
682		3253		1024887		1624
683		3276		1026014		1615
684		3260		1027148		1620
685		3260		1028273		1635
686		3258		1029413		1628
687		3267		1030543		1635
688		3261		1031670		1637
689		3262		1032803		1650
690		3256		1033927		1627
691		3261		1035054		1645
692		3258		1036174		1623
693		3264		1037303		1635
694		3262		1038429		1635
695		3270		1039575		1632
696		3252		1040709		1636
697		3259		1041845		1655
698		3264		1042970		1632
699		3262		1044107		1649
700		3249		1045235		1638
701		3256		1046359		1635
702		3253		1047487		1635
703		3253		1048616		1627
704		3248		1049742		1623
705		3259		1050869		1641
706		3247		1052000		1627
707		3267		1053134		1630
708		3245		1054275		1636
709		3264		1055408		1643
710		3260		1056531		1623
711		3269		1057675		1644
712		3246		1058816		1635
713		3255		1059957		1641
714		3261		1061096		1634
715		3259		1062243		1642
716		3256		1063364		1619
717		3260		1064505		1636
718		3255		1065643		1623
719		3256		1066770		1622
720		3258		1067898		1619
721		3253		1069025		1651
722		3259		1070154		1621
723		3267		1071277		1653
724		3262		1072407		1638
725		3271		1073537		1642
726		3261		1074673		1616
727		3267		1075809		1626
728		3262		1076946		1647
729		3257		1078075		1637
730		3251		1079211		1631
731		3239		1080338		1637
732		3256		1081458		1627
733		3262		1082588		1639
734		3258		1083720		1628
735		3258		1084846		1646
736		3247		1085978		1625
737		3257		1087102		1622
738		3254		1088225		1624
739		3267		1089371		1644
740		3266		1090509		1635
741		3264		1091644		1643
742		3276		1092784		1636
743		3258		1093920		1645
744		3262		1095047		1630
745		3263		1096172		1651
746		3251		1097301		1641
747		3250		1098433		1642
748		3255		1099577		1644
749		3266		1100714		1642
750		3255		1101853		1630
751		3271		1102985		1644
752		3254		1104126		1632
753		3256		1105253		1633
754		3254		1106381		1631
755		3257		1107505		1638
756		3259		1108620		1635
757		3263		1109742		1638
758		3252		1110875		1635
759		3263		1111995		1637
760		3261		1113122		1638
761		3256		1114262		1639
762		3257		1115390		1622
763		3257		1116519		1653
764		3245		1117645		1636
765		3257		1118776		1628
766		3256		1119895		1632
767		3254		1121024		1627
768		3262		1122162		1627
769		3259		1123296		1627
770		3250		1124431		1633
771		3256		1125566		1635
772		3255		1126707		1633
773		3268		1127841		1644
774		3251		1128980		1634
775		3261		1130118		1639
776		3244		1131249		1622
777		3254		1132377		1639
778		3263		1133514		1638
779		3263		1134658		1648
780		3262		1135798		1632
781		3260		1136932		1652
782		3259		1138063		1625
783		3259		1139195		1644
784		3264		1140334		1631
785		3254		1141474		1636
786		3248		1142607		1642
787		3261		1143736		1642
788		3258		1144877		1625
789		3253		1146010		1653
790		3253		1147135		1636
791		3262		1148257		1635
792		3257		1149384		1638
793		3256		1150520		1650
794		3251		1151643		1631
795		3250		1152766		1632
796		3263		1153899		1628
797		3269		1155025		1637
798		3241		1156155		1622
799		3249		1157281		1639
800		3254		1158409		1624
801		3254		1159539		1637
802		3256		1160674		1622
803		3253		1161807		1634
804		3260		1162945		1633
805		3272		1164076		1634
806		3253		1165208		1617
807		3259		1166346		1649
808		3254		1167480		1640
809		3259		1168602		1638
810		3253		1169730		1636
811		3259		1170873		1634
812		3247		1172000		1633
813		3259		1173136		1638
814		3259		1174268		1638
815		3257		1175405		1645
816		3251		1176534		1633
817		3248		1177682		1639
818		3254		1178812		1631
819		3265		1179949		1642
820		3259		1181096		1628
821		3262		1182237		1639
822		3254		1183374		1632
823		3264		1184522		1640
824		3261		1185656		1634
825		3260		1186787		1634
826		3249		1187913		1634
827		3265		1189040		1629
828		3249		1190170		1629
829		3265		1191304		1647
830		3251		1192432		1633
831		3251		1193567		1649
832		3258		1194708		1633
833		3260		1195834		1634
834		3250		1196960		1630
835		3254		1198074		1639
836		3252		1199197		1621
837		3253		1200331		1624
838		3247		1201458		1622
839		3253		1202580		1634
840		3248		1203706		1633
841		3256		1204828		1632
842		3243		1205952		1634
843		3260		1207068		1629
844		3250		1208209		1634
845		3262		1209354		1632
846		3246		1210487		1641
847		3268		1211615		1642
848		3260		1212757		1642
849		3262		1213898		1640
850		3259		1215027		1632
851		3271		1216169		1623
852		3259		1217302		1621
853		3260		1218438		1637
854		3258		1219565		1627
855		3256		1220692		1645
856		3253		1221823		1623
857		3253		1222957		1634
858		3251		1224088		1635
859		3256		1225227		1638
860		3244		1226369		1634
861		3261		1227497		1646
862		3252		1228622		1641
863		3261		1229756		1641
864		3249		1230880		1624
865		3250		1232002		1648
866		3252		1233130		1638
867		3253		1234265		1651
868		3259		1235394		1650
869		3261		1236526		1640
870		3253		1237661		1651
871		3267		1238786		1654
872		3247		1239917		1628
873		3253		1241049		1645
874		3250		1242184		1620
875		3261		1243301		1642
876		3253		1244423		1631
877		3267		1245559		1639
878		3264		1246695		1626
879		3270		1247840		1631
880		3263		1248956		1630
881		3255		1250087		1648
882		3254		1251222		1629
883		3259		1252350		1635
884		3245		1253481		1630
885		3253		1254619		1636
886		3258		1255757		1631
887		3266		1256886		1630
888		3257		1258027		1638
889		3255		1259155		1646
890		3251		1260288		1628
891		3254		1261410		1636
892		3248		1262546		1636
893		3271		1263677		1631
894		3261		1264818		1626
895		3257		1265955		1633
896		3265		1267094		1649
897		3259		1268223		1638
898		3257		1269350		1645
899		3254		1270483		1637
900		3244		1271605		1625
901		3249		1272724		1637
902		3241		1273853		1632
903		3258		1274967		1643
904		3252		1276096		1632
905		3259		1277219		1640
906		3244		1278352		1633
907		3268		1279480		1633
908		3253		1280615		1642
909		3273		1281751		1642
910		3259		1282906		1633
911		3253		1284045		1634
912		3261		1285188		1636
913		3263		1286321		1639
914		3252		1287450		1627
915		3256		1288586		1635
916		3246		1289729		1629
917		3260		1290854		1653
918		3258		1291993		1636
919		3256		1293117		1636
920		3253		1294248		1616
921		3253		1295378		1635
922		3251		1296501		1634
923		3249		1297633		1628
924		3249		1298761		1634
925		3257		1299889		1632
926		3241		1301022		1642
927		3253		1302156		1647
928		3249		1303285		1636
929		3265		1304406		1640
930		3250		1305546		1631
931		3249		1306679		1638
932		3244		1307798		1627
933		3250		1308919		1628
934		3256		1310050		1635
935		3253		1311187		1637
936		3248		1312329		1643
937		3257		1313460		1642
938		3257		1314600		1625
939		3258		1315734		1650
940		3248		1316864		1628
941		3259		1317984		1644
942		3251		1319122		1633
943		3252		1320252		1655
944		3248		1321379		1631
945		3254		1322506		1642
946		3252		1323634		1626
947		3261		1324770		1636
948		3263		1325901		1634
949		3258		1327025		1647
950		3254		1328148		1644
951		3259		1329289		1660
952		3258		1330412		1624
953		3262		1331553		1635
954		3252		1332680		1633
955		3259		1333815		1645
956		3253		1334945		1634
957		3267		1336076		1631
958		3253		1337202		1630
959		3264		1338333		1640
960		3256		1339450		1612
961		3261		1340568		1638
962		3265		1341697		1624
963		3257		1342831		1628
964		3244		1343950		1631
965		3263		1345065		1634
966		3258		1346188		1637
967		3258		1347315		1643
968		3251		1348443		1633
969		3261		1349566		1636
970		3256		1350683		1644
971		3252		1351816		1644
972		3255		1352944		1628
973		3256		1354075		1649
974		3261		1355217		1616
975		3262		1356354		1637
976		3245		1357479		1631
977		3252		1358604		1636
978		3262		1359737		1633
979		3262		1360868		1641
980		3257		1361991		1639
981		3248		1363115		1660
982		3255		1364244		1645
983		3255		1365376		1639
984		3255		1366494		1646
985		3261		1367625		1646
986		3254		1368763		1626
987		3256		1369891		1644
988		3243		1371031		1621
989		3253		1372155		1638
990		3255		1373284		1633
991		3258		1374404		1637
992		3266		1375529		1629
993		3249		1376661		1640
994		3247		1377794		1629
995		3254		1378928		1635
996		3247		1380057		1641
997		3258		1381186		1641
998		3253		1382314		1620
999		3260		1383441		1639
